housing_median_age,households,median_house_value,yearly_median_income,median_rooms,median_bedrooms,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
36.0,234.0,210900.0,38214.0,5.897435897435898,1.0128205128205128,0,0,0,0
32.0,381.0,186300.0,24942.000000000004,4.703412073490814,1.078740157480315,0,0,0,0
36.0,386.0,187200.0,43583.0,6.1139896373057,1.049222797927461,0,0,0,0
29.0,390.0,208100.0,23347.000000000004,3.646153846153846,1.0487179487179488,0,0,0,0
24.0,868.0,228600.0,50763.99999999999,5.4550691244239635,1.1002304147465438,0,0,0,0
28.0,567.0,198800.0,30179.0,4.310405643738977,0.9788359788359788,0,0,0,0
38.0,278.0,220000.0,32969.0,4.733812949640288,0.9460431654676259,0,0,0,0
6.0,859.0,171300.0,25564.0,3.650756693830035,1.1525029103608848,0,0,0,0
30.0,391.0,201900.0,33750.0,3.9923273657289005,0.9744245524296675,0,0,0,0
34.0,305.0,287100.0,60531.0,7.081967213114754,0.9770491803278688,0,0,0,0
26.0,566.0,282500.0,34750.0,4.96643109540636,1.0812720848056536,0,0,0,0
26.0,400.0,350000.0,22716.0,2.89,0.9825,0,0,0,0
23.0,598.0,164700.0,28072.0,4.1120401337792645,1.1521739130434783,0,0,0,0
9.0,325.0,175000.0,11190.0,3.5692307692307694,1.1323076923076922,0,0,0,0
17.0,81.0,212500.0,14250.0,4.716049382716049,1.0617283950617284,0,0,0,0
16.0,249.0,165400.0,15903.0,3.6907630522088355,1.0160642570281124,0,0,0,0
25.0,258.0,168100.0,31250.0,3.9573643410852712,0.9767441860465116,0,0,0,0
47.0,109.0,160600.0,36607.0,4.623853211009174,1.036697247706422,0,0,0,0
37.0,243.0,161400.0,30288.0,4.275720164609053,1.0699588477366255,0,0,0,0
36.0,196.0,179300.0,50275.0,5.469387755102041,0.9846938775510204,0,0,0,0
52.0,293.0,166400.0,36042.0,5.167235494880546,1.0273037542662116,0,0,0,0
32.0,504.0,170800.0,25509.0,3.6805555555555554,1.0456349206349207,0,0,0,0
32.0,275.0,166900.0,24931.0,4.316363636363636,1.0981818181818181,0,0,0,0
10.0,424.0,152400.0,45057.0,3.650943396226415,1.1933962264150944,0,0,0,0
32.0,626.0,184600.0,29479.000000000004,4.306709265175719,1.0223642172523961,0,0,0,0
29.0,271.0,182900.0,23843.0,5.328413284132841,1.2029520295202951,0,0,0,0
18.0,340.0,153100.0,25625.0,3.473529411764706,1.0382352941176471,0,0,0,0
32.0,284.0,179600.0,37014.0,4.957746478873239,1.0809859154929577,0,0,0,0
18.0,563.0,166300.0,48981.0,5.845470692717584,1.0426287744227354,0,0,0,0
34.0,184.0,205100.0,56047.0,5.369565217391305,0.9402173913043478,0,0,0,0
34.0,716.0,218000.0,42731.0,5.451117318435754,1.0013966480446927,0,0,0,0
17.0,272.0,159500.0,46696.0,4.841911764705882,0.9411764705882353,0,0,0,0
21.0,335.0,45000.0,29230.999999999996,4.005970149253732,0.9731343283582089,0,0,0,0
22.0,771.0,157500.0,24833.0,3.8443579766536966,1.0752269779507133,0,0,0,0
23.0,358.0,350000.0,30789.0,3.82122905027933,1.1089385474860336,0,0,0,0
27.0,418.0,212500.0,43750.0,5.205741626794258,1.0574162679425838,0,0,0,0
33.0,343.0,238000.0,42759.0,5.513119533527697,0.9737609329446064,0,0,0,0
25.0,455.0,214300.0,32559.999999999996,3.804395604395604,1.0593406593406594,0,0,0,0
34.0,204.0,227400.0,58461.0,6.323529411764706,0.9950980392156863,0,0,0,0
26.0,315.0,243200.0,45714.0,5.044444444444444,0.8222222222222222,0,0,0,0
28.0,499.0,254800.0,49429.0,5.839679358717435,0.9799599198396793,0,0,0,0
24.0,1014.0,172200.0,36771.0,4.538461538461538,1.1153846153846154,0,0,0,0
29.0,281.0,231900.0,48611.00000000001,5.950177935943061,0.9501779359430605,0,0,0,0
35.0,174.0,208700.0,40735.0,6.137931034482759,1.0919540229885059,0,0,0,0
35.0,168.0,224700.0,43269.0,6.648809523809524,1.0773809523809523,0,0,0,0
32.0,601.0,183400.0,36300.0,4.752079866888519,1.0349417637271214,0,0,0,0
32.0,531.0,197400.0,37917.0,5.133709981167608,1.0470809792843692,0,0,0,0
30.0,139.0,195200.0,47667.0,5.244604316546763,0.9424460431654677,0,0,0,0
35.0,208.0,177400.0,52384.00000000001,5.543269230769231,0.9230769230769231,0,0,0,0
34.0,284.0,182500.0,47772.0,4.985915492957746,0.9753521126760564,0,0,0,0
35.0,330.0,180000.0,47737.99999999999,6.048484848484849,0.9878787878787879,0,0,0,0
29.0,428.0,180400.0,37070.0,5.08411214953271,1.0934579439252337,0,0,0,0
19.0,276.0,209400.0,36422.0,4.344202898550725,0.9094202898550725,0,0,0,0
33.0,285.0,195200.0,51180.0,6.049122807017544,1.0210526315789474,0,0,0,0
34.0,339.0,183900.0,44663.00000000001,5.725663716814159,1.0501474926253687,0,0,0,0
24.0,460.0,240700.0,40250.0,5.976086956521739,1.0826086956521739,0,0,0,0
33.0,539.0,201800.0,43636.0,5.510204081632653,1.0148423005565863,0,0,0,0
22.0,588.0,174700.0,35268.0,4.493197278911564,1.08843537414966,0,0,0,0
25.0,339.0,177100.0,45179.0,5.40117994100295,1.0176991150442478,0,0,0,0
24.0,634.0,202800.0,31086.999999999996,4.735015772870662,1.0157728706624605,0,0,0,0
13.0,628.0,153800.0,41276.0,4.429936305732484,0.9633757961783439,0,0,0,0
17.0,412.0,146300.0,37059.0,5.199029126213592,1.058252427184466,0,0,0,0
18.0,98.0,162500.0,39750.0,3.9081632653061225,0.9591836734693877,0,0,0,0
17.0,344.0,196500.0,28835.0,4.4476744186046515,1.1744186046511629,0,0,0,0
21.0,460.0,189600.0,28625.0,4.958695652173913,1.2108695652173913,0,0,0,0
23.0,758.0,182900.0,24526.0,4.332453825857519,1.0488126649076517,0,0,0,0
42.0,50.0,153100.0,22000.0,3.22,0.8,0,0,0,0
46.0,14.0,162500.0,41666.99999999999,2.7142857142857144,0.5714285714285714,0,0,0,0
28.0,764.0,181800.0,25820.0,4.617801047120419,1.068062827225131,0,0,0,0
18.0,815.0,183100.0,37201.0,4.602453987730061,1.0773006134969325,0,0,0,0
35.0,161.0,215600.0,51520.0,5.571428571428571,0.968944099378882,0,0,0,0
26.0,1001.0,206300.0,28041.999999999996,4.017982017982018,1.0799200799200799,0,0,0,0
30.0,456.0,180600.0,44850.0,5.276315789473684,1.013157894736842,0,0,0,0
25.0,623.0,180800.0,33281.0,5.102728731942215,1.0256821829855538,0,0,0,0
33.0,315.0,169000.0,45263.0,6.552380952380952,1.0285714285714285,0,0,0,0
29.0,513.0,190500.0,31801.0,4.814814814814815,1.0916179337231968,0,0,0,0
35.0,454.0,167800.0,39566.0,5.068281938325991,1.02863436123348,0,0,0,0
35.0,343.0,227500.0,54875.99999999999,6.163265306122449,0.9941690962099126,0,0,0,0
35.0,480.0,179700.0,41115.00000000001,4.908333333333333,0.9958333333333333,0,0,0,0
32.0,402.0,191400.0,43036.0,5.375621890547263,1.0746268656716418,0,0,0,0
35.0,453.0,225600.0,54631.0,6.589403973509934,1.0463576158940397,0,0,0,0
33.0,591.0,211400.0,36849.0,5.529610829103215,1.0846023688663282,0,0,0,0
18.0,652.0,143500.0,36531.0,5.642638036809816,1.0644171779141105,0,0,0,0
15.0,946.0,213000.0,35313.0,4.516913319238901,1.0496828752642706,0,0,0,0
21.0,683.0,213300.0,32857.0,3.945827232796486,1.0351390922401171,0,0,0,0
31.0,563.0,187500.0,39798.0,5.017761989342806,0.9698046181172292,0,0,0,0
34.0,442.0,224200.0,41818.0,5.5565610859728505,0.9276018099547512,0,0,0,0
19.0,1593.0,173900.0,31049.000000000004,4.644695543000628,1.0659133709981168,0,0,0,0
35.0,587.0,203800.0,39479.0,5.362862010221465,1.0170357751277683,0,0,0,0
22.0,920.0,180200.0,32636.0,4.625,1.0554347826086956,0,0,0,0
33.0,387.0,231300.0,34821.0,5.126614987080103,1.0852713178294573,0,0,0,0
36.0,402.0,221800.0,52816.0,5.965174129353234,1.0024875621890548,0,0,0,0
35.0,272.0,218000.0,52440.0,5.488970588235294,0.9816176470588235,0,0,0,0
33.0,387.0,188400.0,44250.0,6.103359173126615,1.0180878552971577,0,0,0,0
34.0,405.0,218300.0,56935.0,6.380246913580247,1.0074074074074073,0,0,0,0
26.0,825.0,191000.0,39536.0,4.987878787878788,1.0703030303030303,0,0,0,0
29.0,482.0,214500.0,20677.0,3.7614107883817427,1.0394190871369295,0,0,0,0
35.0,217.0,229200.0,63700.0,6.129032258064516,0.9262672811059908,0,0,0,0
23.0,707.0,214300.0,28000.0,3.8995756718528995,1.0381895332390383,0,0,0,0
34.0,501.0,190600.0,44667.0,5.812375249500998,1.0379241516966067,0,0,0,0
34.0,292.0,214600.0,46388.99999999999,5.664383561643835,0.976027397260274,0,0,0,0
32.0,197.0,215700.0,52370.0,6.187817258883249,0.9746192893401016,0,0,0,0
24.0,733.0,236500.0,47986.00000000001,5.701227830832196,1.0695770804911324,0,0,0,0
36.0,370.0,231300.0,43906.0,5.8621621621621625,0.9702702702702702,0,0,0,0
34.0,450.0,199200.0,47731.0,5.837777777777778,1.04,0,0,0,0
36.0,391.0,190800.0,40909.00000000001,6.043478260869565,1.030690537084399,0,0,0,0
34.0,605.0,193400.0,52129.0,5.937190082644628,1.018181818181818,0,0,0,0
35.0,297.0,190500.0,45739.0,6.01010101010101,0.9696969696969697,0,0,0,0
29.0,881.0,198700.0,31726.0,4.190692395005676,1.0998864926220204,0,0,0,0
26.0,606.0,184300.0,28622.0,4.516501650165017,1.0132013201320131,0,0,0,0
22.0,983.0,170300.0,42500.0,4.493387589013225,1.0722278738555442,0,0,0,0
33.0,535.0,177900.0,40362.0,5.100934579439253,1.0261682242990655,0,0,0,0
28.0,835.0,182300.0,39018.0,5.245508982035928,0.9820359281437125,0,0,0,0
28.0,889.0,190300.0,35220.0,4.065241844769404,1.079865016872891,0,0,0,0
26.0,967.0,184000.0,30450.0,4.44364012409514,1.0723888314374355,0,0,0,0
35.0,354.0,186500.0,34837.0,4.672316384180791,0.9124293785310734,0,0,0,0
9.0,986.0,133800.0,29726.0,3.603448275862069,1.0496957403651115,0,0,0,0
32.0,154.0,170800.0,45052.0,4.636363636363637,0.922077922077922,0,0,0,0
33.0,718.0,175900.0,32591.0,4.128133704735376,1.0403899721448469,0,0,0,0
11.0,722.0,171100.0,38056.0,3.988919667590028,1.0318559556786704,0,0,0,0
40.0,70.0,166100.0,30125.0,4.271428571428571,0.9714285714285714,0,0,0,0
36.0,561.0,190700.0,45833.00000000001,5.627450980392157,1.0374331550802138,0,0,0,0
26.0,537.0,236100.0,24931.0,3.977653631284916,1.037243947858473,0,0,0,0
32.0,532.0,188500.0,37303.0,4.315789473684211,1.0526315789473684,0,0,0,0
33.0,242.0,269300.0,48750.0,6.2809917355371905,2.2226055889981895,0,0,0,0
38.0,309.0,181800.0,41917.0,4.776699029126213,0.9967637540453075,0,0,0,0
38.0,204.0,180900.0,32632.0,4.848039215686274,1.2058823529411764,0,0,0,0
32.0,884.0,222800.0,41321.0,4.975113122171946,1.0237556561085972,0,0,0,0
20.0,425.0,162200.0,29413.999999999996,4.6776470588235295,0.9976470588235294,0,0,0,0
25.0,342.0,350000.0,27157.0,3.7865497076023393,1.219298245614035,0,0,0,0
22.0,533.0,179600.0,26618.0,4.210131332082551,1.0787992495309568,0,0,0,0
15.0,561.0,160900.0,34955.0,3.7094474153297683,0.946524064171123,0,0,0,0
7.0,550.0,169800.0,36333.0,4.094545454545455,1.0363636363636364,0,0,0,0
18.0,369.0,194000.0,31770.999999999996,5.046070460704607,1.08130081300813,0,0,0,0
22.0,662.0,174200.0,40955.0,4.888217522658611,1.0166163141993958,0,0,0,0
29.0,317.0,196900.0,43200.0,4.788643533123029,0.9842271293375394,0,0,0,0
28.0,294.0,187500.0,47464.00000000001,4.714285714285714,0.9251700680272109,0,0,0,0
24.0,306.0,189500.0,42813.0,4.339869281045751,0.9477124183006536,0,0,0,0
22.0,527.0,193900.0,37734.0,4.781783681214422,1.0550284629981024,0,0,0,0
14.0,547.0,176100.0,27986.0,4.586837294332724,1.117001828153565,0,0,0,0
29.0,343.0,188000.0,41295.0,5.332361516034985,1.0670553935860059,0,0,0,0
27.0,511.0,184200.0,42386.0,4.915851272015655,0.9902152641878669,0,0,0,0
33.0,331.0,176200.0,37232.0,4.353474320241692,1.0181268882175227,0,0,0,0
24.0,795.0,191400.0,43512.00000000001,4.976100628930817,1.0213836477987421,0,0,0,0
30.0,1050.0,186700.0,40150.0,5.017142857142857,1.0409523809523809,0,0,0,0
25.0,229.0,237300.0,46167.0,5.777292576419214,0.9082969432314411,0,0,0,0
22.0,542.0,196300.0,27799.999999999996,4.243542435424354,0.9944649446494465,0,0,0,0
19.0,275.0,276100.0,66355.0,7.210909090909091,1.029090909090909,0,0,0,0
24.0,341.0,231400.0,51416.00000000001,5.944281524926686,1.0498533724340176,0,0,0,0
27.0,345.0,183900.0,40508.0,4.9623188405797105,0.9420289855072463,0,0,0,0
26.0,648.0,190700.0,39107.0,5.186728395061729,1.1141975308641976,0,0,0,0
32.0,290.0,190400.0,37500.0,5.393103448275862,0.9310344827586207,0,0,0,0
24.0,714.0,174100.0,41577.0,4.484593837535014,0.9845938375350141,0,0,0,0
24.0,304.0,162800.0,42219.0,4.5394736842105265,1.1151315789473684,0,0,0,0
15.0,575.0,141600.0,35967.0,4.257391304347826,1.0469565217391303,0,0,0,0
17.0,825.0,161800.0,33710.0,4.04969696969697,0.9733333333333334,0,0,0,0
21.0,645.0,177900.0,40500.0,4.471317829457364,1.0263565891472868,0,0,0,0
8.0,565.0,137500.0,33629.0,4.115044247787611,1.0584070796460177,0,0,0,0
19.0,432.0,147500.0,40313.0,4.444444444444445,1.0902777777777777,0,0,0,0
29.0,470.0,194800.0,44732.0,5.482978723404256,0.9468085106382979,0,0,0,0
35.0,387.0,182300.0,39613.0,5.17312661498708,0.9767441860465116,0,0,0,0
26.0,1333.0,190400.0,30902.0,4.168042010502625,1.048762190547637,0,0,0,0
22.0,1523.0,167400.0,38506.0,4.944845699277741,1.0302035456336178,0,0,0,0
26.0,169.0,174300.0,28438.0,4.6390532544378695,1.047337278106509,0,0,0,0
20.0,1063.0,215100.0,28594.0,4.151458137347131,0.5059929939205662,0,0,0,0
23.0,216.0,156300.0,26442.0,4.1342592592592595,1.0324074074074074,0,0,0,0
32.0,201.0,142800.0,30625.0,3.9303482587064678,0.9900497512437811,0,0,0,0
8.0,674.0,160000.0,30635.0,3.4807121661721068,1.0074183976261128,0,0,0,0
15.0,270.0,142600.0,39219.0,4.466666666666667,1.0444444444444445,0,0,0,0
30.0,467.0,153000.0,31403.0,3.5417558886509637,0.9293361884368309,0,0,0,0
5.0,197.0,87500.0,33017.0,3.2436548223350252,1.0,0,0,0,0
13.0,1109.0,186500.0,31772.999999999996,4.165915238954013,1.1406672678088368,0,0,0,0
18.0,458.0,159700.0,21838.000000000004,3.578602620087336,1.0720524017467248,0,0,0,0
15.0,244.0,162500.0,33846.0,2.930327868852459,0.8770491803278688,0,0,0,0
24.0,1047.0,189300.0,43882.0,5.082139446036294,1.0152817574021011,0,0,0,0
27.0,743.0,179500.0,39816.0,4.928667563930014,1.1224764468371466,0,0,0,0
24.0,798.0,207200.0,42222.0,5.323308270676692,1.0526315789473684,0,0,0,0
24.0,714.0,211400.0,52563.00000000001,5.878151260504202,1.0056022408963585,0,0,0,0
16.0,563.0,201200.0,37162.0,4.91651865008881,1.0657193605683837,0,0,0,0
25.0,245.0,225200.0,54485.0,5.685714285714286,0.9918367346938776,0,0,0,0
21.0,538.0,271900.0,59837.99999999999,6.646840148698884,1.029739776951673,0,0,0,0
17.0,453.0,160500.0,41603.0,4.3907284768211925,0.9072847682119205,0,0,0,0
24.0,407.0,230000.0,44766.0,5.670761670761671,1.1400491400491402,0,0,0,0
19.0,404.0,218800.0,36696.0,4.868811881188119,1.2054455445544554,0,0,0,0
26.0,368.0,229600.0,48611.00000000001,5.176630434782608,1.013586956521739,0,0,0,0
26.0,244.0,224800.0,60904.99999999999,5.631147540983607,0.9590163934426229,0,0,0,0
23.0,309.0,273800.0,46452.0,5.572815533980583,1.022653721682848,0,0,0,0
25.0,343.0,230700.0,47656.0,5.8425655976676385,1.0174927113702623,0,0,0,0
18.0,485.0,219200.0,23674.0,5.348453608247422,1.111340206185567,0,0,0,0
24.0,1198.0,152100.0,42500.0,5.439899833055092,1.0676126878130217,0,0,0,0
26.0,585.0,260900.0,57301.0,6.2444444444444445,0.9709401709401709,0,0,0,0
26.0,261.0,230400.0,48750.0,5.42911877394636,1.0114942528735633,0,0,0,0
26.0,373.0,265000.0,50287.0,6.029490616621984,0.9222520107238605,0,0,0,0
27.0,308.0,239200.0,55312.0,5.623376623376624,0.9837662337662337,0,0,0,0
19.0,159.0,252800.0,36364.0,6.465408805031447,1.20125786163522,0,0,0,0
25.0,327.0,137300.0,30417.0,4.926605504587156,1.1712538226299694,0,0,0,0
25.0,265.0,372400.0,82890.0,6.788679245283019,0.879245283018868,0,0,0,0
26.0,224.0,329800.0,68226.0,7.977678571428571,1.0133928571428572,0,0,0,0
22.0,392.0,337400.0,73719.0,7.104591836734694,1.125,0,0,0,0
22.0,719.0,197900.0,37315.0,4.638386648122392,1.0486787204450625,0,0,0,0
18.0,180.0,211300.0,42159.00000000001,5.705555555555556,1.1444444444444444,0,0,0,0
22.0,523.0,294900.0,65500.99999999999,6.868068833652008,1.0076481835564053,0,0,0,0
20.0,363.0,137500.0,38187.0,5.099173553719008,1.3636363636363635,0,0,0,1
16.0,360.0,139200.0,42566.0,4.819444444444445,1.0555555555555556,0,0,0,0
18.0,493.0,262000.0,35990.0,5.707910750507099,1.0933062880324544,0,0,0,0
27.0,331.0,222500.0,57121.00000000001,6.335347432024169,0.9818731117824774,0,0,0,0
26.0,279.0,224200.0,50875.0,6.07168458781362,0.931899641577061,0,0,0,0
19.0,383.0,230000.0,41484.0,4.655352480417754,1.08355091383812,0,0,0,0
22.0,488.0,347600.0,66324.0,7.129098360655738,0.9323770491803278,0,0,0,0
19.0,589.0,301800.0,72845.0,7.052631578947368,0.9507640067911715,0,0,0,0
24.0,453.0,273400.0,54286.0,6.602649006622516,1.1037527593818985,0,0,0,0
21.0,503.0,288000.0,59582.0,6.176938369781312,0.9602385685884692,0,0,0,0
23.0,538.0,318200.0,68645.0,7.302973977695167,1.0390334572490707,0,0,0,0
19.0,545.0,295600.0,67919.0,7.377981651376147,1.0220183486238532,0,0,0,0
17.0,580.0,319500.0,76709.0,7.691379310344828,1.0086206896551724,0,0,0,0
17.0,280.0,205800.0,44728.0,6.042857142857143,1.0464285714285715,0,0,0,0
14.0,1126.0,225800.0,39929.0,4.571047957371226,1.0497335701598578,0,0,0,0
17.0,498.0,274200.0,55500.99999999999,6.662650602409639,1.0080321285140563,0,0,0,0
19.0,808.0,342600.0,55702.0,5.356435643564357,1.0507425742574257,0,0,0,0
16.0,1495.0,290900.0,34133.0,4.052173913043478,1.1471571906354514,0,0,0,0
19.0,228.0,304500.0,45961.99999999999,7.12280701754386,0.9692982456140351,0,0,0,0
20.0,408.0,306500.0,61092.00000000001,6.8161764705882355,0.9975490196078431,0,0,0,0
18.0,572.0,276500.0,59448.99999999999,6.45979020979021,1.0524475524475525,0,0,0,0
10.0,633.0,158800.0,41365.99999999999,4.38388625592417,1.132701421800948,0,0,0,0
18.0,716.0,284500.0,61181.0,6.7416201117318435,1.0027932960893855,0,0,0,0
24.0,597.0,284600.0,69261.0,7.150753768844221,1.035175879396985,0,0,0,0
17.0,915.0,231900.0,53430.0,6.3180327868852455,1.0098360655737706,0,0,0,0
22.0,527.0,350200.0,70907.0,7.50853889943074,0.9867172675521821,0,0,0,0
21.0,581.0,292000.0,67990.0,7.077452667814113,0.9982788296041308,0,0,0,0
16.0,596.0,390500.0,78195.0,8.60234899328859,1.058724832214765,0,0,0,0
23.0,693.0,279300.0,53428.00000000001,6.373737373737374,1.0678210678210678,0,0,0,0
23.0,407.0,289600.0,47250.0,6.442260442260443,1.0933660933660934,0,0,0,0
20.0,432.0,290400.0,60910.0,7.229166666666667,1.0208333333333333,0,0,0,0
17.0,368.0,316700.0,77313.0,6.793478260869565,0.9320652173913043,0,0,0,0
24.0,493.0,278000.0,63749.0,7.0,1.0223123732251522,0,0,0,0
24.0,512.0,264600.0,56825.0,6.69921875,1.0703125,0,0,0,0
26.0,411.0,252900.0,53737.00000000001,6.211678832116788,0.9854014598540146,0,0,0,0
25.0,497.0,286100.0,58195.0,6.585513078470825,0.9617706237424547,0,0,0,0
25.0,369.0,229400.0,40345.00000000001,5.466124661246613,0.967479674796748,0,0,0,0
17.0,341.0,239200.0,44147.99999999999,5.8563049853372435,0.9970674486803519,0,0,0,0
17.0,666.0,213000.0,37479.0,5.084084084084084,1.0945945945945945,0,0,0,0
16.0,422.0,247200.0,57117.00000000001,5.774881516587678,1.037914691943128,0,0,0,0
25.0,622.0,265100.0,56765.0,6.279742765273312,1.0610932475884245,0,0,0,0
22.0,607.0,281500.0,58541.0,6.448105436573312,0.9884678747940692,0,0,0,0
16.0,637.0,382100.0,70173.0,8.073783359497645,1.0235478806907379,0,0,0,0
19.0,729.0,333300.0,75699.0,8.127572016460906,1.0205761316872428,0,0,0,0
23.0,555.0,350600.0,70151.0,9.691891891891892,1.2324324324324325,0,0,0,0
26.0,346.0,339300.0,53674.0,6.875722543352601,0.9710982658959537,0,0,0,0
25.0,352.0,344000.0,61571.99999999999,7.051136363636363,1.0227272727272727,0,0,0,1
24.0,712.0,289800.0,57394.99999999999,6.26685393258427,0.9676966292134831,0,0,0,0
21.0,311.0,343300.0,78453.0,6.527331189710611,1.022508038585209,0,0,0,0
18.0,756.0,363100.0,40229.0,4.765873015873016,1.1626984126984128,0,0,0,0
17.0,288.0,383900.0,68939.0,7.131944444444445,1.0104166666666667,0,0,0,1
18.0,614.0,269800.0,62984.0,6.022801302931596,0.9348534201954397,0,0,0,0
18.0,996.0,219700.0,34679.0,3.8483935742971886,0.5400306752385159,0,0,0,0
24.0,546.0,240400.0,60494.0,5.175824175824176,1.0018315018315018,0,0,0,0
28.0,562.0,243100.0,52655.0,5.532028469750889,0.998220640569395,0,0,0,0
7.0,1101.0,264700.0,58252.0,5.144414168937329,1.0663033605812897,0,0,0,0
26.0,542.0,279400.0,61624.0,6.507380073800738,1.0092250922509225,0,0,0,0
17.0,666.0,330700.0,69790.0,6.7057057057057055,0.960960960960961,0,0,0,0
14.0,1248.0,180300.0,28060.999999999996,4.8798076923076925,1.0721153846153846,0,0,0,0
14.0,472.0,369100.0,73982.0,7.194915254237288,1.0105932203389831,0,0,0,0
24.0,606.0,281900.0,62473.0,6.8927392739273925,0.8875751692038973,0,0,0,0
17.0,382.0,332900.0,68039.0,6.81413612565445,0.9764397905759162,0,0,0,0
16.0,623.0,390800.0,73731.0,7.235955056179775,0.9598715890850722,0,0,0,0
26.0,241.0,232100.0,55105.00000000001,6.7053941908713695,1.2116182572614107,0,0,0,0
13.0,490.0,447700.0,58880.0,5.922448979591837,1.0938775510204082,0,0,0,1
16.0,774.0,397600.0,50410.00000000001,4.626614987080103,1.0077519379844961,0,0,0,1
19.0,910.0,429200.0,43550.00000000001,5.00989010989011,1.1483516483516483,0,0,0,1
25.0,784.0,442700.0,42289.0,5.154336734693878,1.1517857142857142,0,0,0,1
38.0,399.0,408300.0,28352.0,6.385964912280702,1.619047619047619,0,0,0,1
13.0,881.0,273600.0,47245.0,4.540295119182747,1.0022701475595914,0,0,0,0
18.0,451.0,186900.0,35848.0,4.487804878048781,1.024390243902439,0,0,0,0
15.0,633.0,234600.0,42165.0,4.962085308056872,1.0489731437598737,0,0,0,0
14.0,769.0,216700.0,34899.0,4.29778933680104,1.093628088426528,0,0,0,0
19.0,756.0,282200.0,46250.0,5.037037037037037,1.0449735449735449,0,0,0,0
12.0,488.0,350000.0,40385.0,4.565573770491803,0.9815573770491803,0,0,0,0
17.0,423.0,262500.0,35859.0,4.0,1.0094562647754137,0,0,0,0
16.0,638.0,252900.0,32353.0,4.40282131661442,1.109717868338558,0,0,0,1
29.0,236.0,353100.0,46590.99999999999,5.635593220338983,1.2415254237288136,0,0,0,0
14.0,575.0,268800.0,30625.0,5.48695652173913,1.1356521739130434,0,0,0,0
11.0,754.0,271400.0,43409.00000000001,5.26392572944297,1.106100795755968,0,0,0,1
5.0,867.0,477700.0,101154.0,8.093425605536332,1.0784313725490196,0,0,0,1
12.0,943.0,285400.0,64858.0,5.55779427359491,1.0445387062566278,0,0,0,0
34.0,632.0,387800.0,48125.0,5.8734177215189876,1.0553797468354431,0,0,0,0
19.0,971.0,279700.0,40121.0,4.951596292481978,1.0597322348094749,0,0,0,0
18.0,577.0,237500.0,27614.0,3.4558058925476605,1.001733102253033,0,0,0,0
17.0,432.0,216700.0,27865.000000000004,3.7037037037037037,1.0601851851851851,0,0,0,0
23.0,936.0,331900.0,53886.0,5.933760683760684,1.063034188034188,0,0,0,0
23.0,769.0,285700.0,63047.00000000001,6.591677503250975,1.0013003901170352,0,0,0,0
22.0,1594.0,267800.0,44452.99999999999,5.548306148055207,1.070263488080301,0,0,0,0
23.0,589.0,302500.0,67418.0,6.952461799660441,0.9813242784380306,0,0,0,0
24.0,1057.0,336900.0,51384.0,6.048249763481552,1.0794701986754967,0,0,0,0
24.0,946.0,261000.0,51630.0,5.5,1.0116279069767442,0,0,0,0
24.0,1268.0,237800.0,46649.0,5.631703470031546,1.0488958990536277,0,0,0,0
24.0,414.0,250900.0,38365.0,5.082125603864735,1.0169082125603865,0,0,0,0
26.0,282.0,342800.0,67395.0,7.929078014184397,0.9929078014184397,0,0,0,0
20.0,817.0,220800.0,31911.999999999996,3.8947368421052633,1.0820073439412485,0,0,0,0
26.0,270.0,255700.0,55514.0,6.618518518518519,1.0185185185185186,0,0,0,0
17.0,535.0,134800.0,42875.0,5.235514018691589,1.2130841121495326,0,0,0,0
14.0,475.0,188500.0,36280.0,4.477894736842106,1.1305263157894736,0,0,0,0
18.0,1248.0,295600.0,47515.0,5.260416666666667,1.0873397435897436,0,0,0,0
24.0,588.0,302700.0,72480.0,6.557823129251701,0.9642857142857143,0,0,0,0
3.0,123.0,500001.0,115199.0,7.682926829268292,0.9349593495934959,0,0,0,0
13.0,859.0,248800.0,46250.0,4.671711292200233,1.0512223515715948,0,0,0,0
16.0,270.0,216400.0,53259.0,5.466666666666667,1.0888888888888888,0,0,0,0
12.0,788.0,350000.0,16705.0,3.1472081218274113,1.0888324873096447,0,0,0,0
24.0,435.0,287800.0,58623.0,5.972413793103448,1.0183908045977013,0,0,0,0
15.0,413.0,395300.0,77854.0,7.854721549636804,1.0193704600484261,0,0,0,0
26.0,235.0,271400.0,60000.0,6.31063829787234,1.0680851063829788,0,0,0,0
13.0,718.0,437900.0,95268.0,7.139275766016713,0.9902506963788301,0,0,0,1
14.0,963.0,169400.0,47821.0,4.666666666666667,1.0882658359293873,0,0,0,0
14.0,656.0,188900.0,41862.00000000001,4.074695121951219,1.0472560975609757,0,0,0,0
15.0,477.0,182500.0,40237.99999999999,3.849056603773585,1.0272536687631026,0,0,0,0
13.0,972.0,295100.0,58830.0,4.907407407407407,0.9969135802469136,0,0,0,1
12.0,769.0,396900.0,60102.0,5.219765929778934,1.1287386215864759,0,0,0,0
32.0,950.0,380000.0,66188.0,6.567368421052632,1.0252631578947369,0,0,0,1
37.0,282.0,400000.0,47773.0,3.5354609929078014,0.9290780141843972,0,0,0,1
15.0,477.0,346400.0,54010.99999999999,5.385744234800838,1.7023060796645701,0,0,0,1
